,Lot Area,Year Built,Year Remod/Add,Exter Qual,1st Flr SF,Gr Liv Area,Full Bath,Bedroom AbvGr,Kitchen Qual,Fireplaces,Garage Type,Garage Cars,Porch SF,SalePrice
2190,11767,1910,2000,3,796,1346,1,2,3,0,5,1.0,24,112000
2191,8172,1955,1955,3,768,768,1,2,3,1,5,1.0,196,125000
2192,8172,1955,1955,3,864,864,1,3,3,0,5,2.0,0,79275
2193,8190,1954,1954,3,948,948,1,3,3,1,5,1.0,36,119000
2194,10896,1914,1995,2,1440,3395,2,8,2,0,6,0.0,110,200000
2195,10890,1923,1950,3,1296,2592,2,6,3,0,6,0.0,982,150000
2196,10592,1923,1996,3,900,1502,1,3,4,2,5,1.0,165,165000
2197,10594,1926,1950,3,789,789,1,2,3,0,5,1.0,112,96500
2198,7223,1926,1950,3,1422,1422,1,3,3,0,5,1.0,64,136500
2199,6821,1921,2005,3,759,1298,2,2,3,1,5,1.0,168,146500
2200,7200,1937,1950,3,981,1768,1,3,4,2,5,1.0,264,175000
2201,4000,1930,1995,3,567,1098,1,2,3,1,5,1.0,0,148500
2202,6720,1921,1950,3,851,1436,1,3,3,1,5,1.0,0,141500
2203,7642,1918,1998,4,912,1426,1,3,4,1,5,1.0,240,189950
2204,7155,1926,1991,3,686,1461,1,3,3,1,5,1.0,116,135000
2205,7128,1941,1950,3,918,1646,2,4,3,2,5,1.0,126,164000
2206,4280,1913,2002,3,694,694,1,2,4,1,5,1.0,34,90350
2207,5362,1910,2003,3,661,1250,2,3,3,1,5,2.0,81,139000
2208,6305,1938,1950,3,954,954,1,2,2,1,2,1.0,0,119750
2209,7136,1946,1950,3,979,1958,2,4,3,0,1,2.0,0,145000
2210,6270,1949,1950,3,1001,2002,2,4,3,0,0,3.0,0,145000
2211,7230,1927,1992,3,867,1718,2,4,4,1,5,2.0,213,238000
2212,13108,1951,1951,3,1226,1226,1,2,3,1,1,2.0,372,153500
2213,22420,1918,1950,3,1370,2624,2,4,3,1,5,3.0,0,239000
2214,12168,1934,1998,3,1940,3194,2,4,3,2,2,2.0,0,359100
2215,7810,1930,2003,3,1230,1755,2,4,4,1,5,1.0,40,188000
2216,11275,1932,1950,3,1096,1991,1,3,3,1,5,2.0,19,220000
2217,6221,1941,1950,3,760,1355,2,3,3,0,5,2.0,144,140000
2218,10570,1932,1994,4,1549,2727,2,3,4,2,5,2.0,74,315000
2219,7259,1945,2002,3,1436,2320,2,3,4,1,5,1.0,0,259500
2220,14442,1957,2004,3,1839,1839,2,3,4,2,1,2.0,287,257500
2221,13125,1940,1984,3,960,1740,1,3,3,2,1,1.0,0,219500
2222,21000,1953,1953,3,2259,2259,2,3,4,2,2,2.0,312,217000
2223,25485,1960,1960,3,1560,1560,1,3,3,3,1,2.0,659,201000
2224,21579,1968,1968,3,1488,1488,2,3,3,2,1,2.0,216,215000
2225,1782,1980,1980,3,529,1045,1,2,3,1,5,2.0,0,123900
2226,17871,1995,1996,3,1680,1680,2,4,4,0,1,2.0,0,170000
2227,3907,1988,1988,3,1020,1020,1,1,3,0,1,2.0,0,200000
2228,20693,1971,1971,3,1696,1696,2,3,3,2,1,2.0,146,198000
2229,32668,1957,1975,4,2515,2515,3,4,3,2,1,2.0,200,200624
2230,18044,1986,1986,4,2726,2726,2,2,4,1,1,2.0,233,315000
2231,8500,1919,2005,3,997,1517,2,3,2,0,6,0.0,144,115000
2232,7000,1940,1950,3,720,1215,1,3,4,0,5,2.0,30,141000
2233,5000,1941,1950,3,803,803,1,2,3,0,5,2.0,244,87000
2234,7288,1925,2003,4,936,1601,2,3,3,0,6,0.0,176,129850
2235,6060,1939,1950,3,772,1123,1,3,3,0,5,1.0,140,100000
2236,9060,1923,1999,3,942,1828,2,3,4,0,5,,212,150909
2237,3672,1922,1950,3,816,816,1,2,3,0,5,1.0,96,75200
2238,8263,1920,1950,3,1012,1012,1,2,3,1,5,1.0,134,118400
2239,8967,1920,1950,3,1077,1077,1,2,3,0,5,1.0,0,67000
2240,13710,1950,1950,3,910,1558,1,4,3,0,1,1.0,0,152000
2241,11067,1939,1950,3,640,845,1,1,3,0,5,1.0,0,68104
2242,8250,1895,2006,3,1034,1991,2,4,3,0,6,0.0,133,119600
2243,6565,1957,1980,3,1073,1073,1,3,3,0,5,2.0,444,140000
2244,6060,1930,2007,4,1001,1001,1,2,4,0,5,1.0,128,124900
2245,5568,2006,2007,4,1625,1625,2,2,4,1,1,2.0,153,375000
2246,4750,2006,2007,4,1625,1625,2,2,4,1,1,2.0,153,235000
2247,12150,1979,1979,3,1299,1299,2,2,4,1,3,2.0,222,183500
2248,7540,1978,1978,3,912,912,1,2,3,1,1,2.0,192,156000
2249,9187,1983,1983,3,1080,1080,1,3,3,0,1,2.0,158,134000
2250,10000,2002,2002,4,1392,1392,2,3,4,1,1,3.0,49,215000
2251,12864,2002,2002,4,1409,1409,1,1,4,1,1,2.0,289,245000
2252,9928,1991,1992,3,1478,1478,2,3,3,1,1,2.0,22,210000
2253,8750,1975,1975,3,918,918,1,3,3,0,1,1.0,84,148000
2254,8410,1974,1974,3,1026,1026,1,2,3,1,1,2.0,0,143000
2255,4054,1987,1987,4,1501,1501,2,2,4,2,1,2.0,0,244000
2256,9763,1998,1998,4,1502,1502,1,1,4,1,1,1.0,0,330000
2257,16905,1959,1959,3,1328,1328,1,2,3,2,1,1.0,104,170000
2258,19958,1958,1995,3,2279,2279,2,4,4,1,1,2.0,138,257000
2259,8368,2006,2007,4,1689,1689,2,3,4,0,1,2.0,39,231713
2260,8298,2006,2007,4,1564,1564,2,2,5,1,1,2.0,0,267300
2261,9037,2006,2006,4,1484,1484,2,2,5,1,1,2.0,33,265900
2262,10991,2007,2007,4,1571,1571,2,3,4,1,1,3.0,36,239000
2263,10656,2006,2007,4,1646,1646,2,3,4,1,1,3.0,80,248900
2264,10331,1985,1985,3,1240,1240,2,3,4,0,1,2.0,0,174000
2265,13758,1990,1991,4,1187,1717,2,3,4,1,1,2.0,36,187500
2266,9303,1996,1997,4,888,1756,2,3,3,0,1,2.0,122,204000
2267,6718,2001,2001,4,1312,1312,2,2,4,0,1,2.0,28,180500
2268,9590,2003,2003,4,1146,1146,2,3,4,1,1,2.0,22,187500
2269,11305,2002,2002,4,1922,1922,2,2,4,1,1,3.0,64,282000
2270,7777,1996,1996,4,1491,1491,2,3,3,1,1,2.0,35,178000
2271,14536,2002,2003,4,1629,1629,2,3,4,1,1,3.0,252,270000
2272,11800,2003,2004,4,1146,2486,3,5,4,1,3,2.0,32,279900
2273,35133,1963,1963,3,1572,1572,1,3,3,2,0,3.0,526,186700
2274,15306,2006,2007,4,1776,1776,2,3,4,1,1,3.0,0,283463
2275,12633,2006,2007,5,1824,1824,2,3,5,1,1,3.0,144,392000
2276,12665,2005,2006,4,1133,2482,2,4,4,1,3,3.0,39,281213
2277,8402,2007,2007,3,1120,1120,1,3,3,0,6,0.0,30,147000
2278,43500,1953,1953,3,2034,2034,1,2,3,0,0,4.0,266,130000
2279,6710,1996,1997,3,936,936,0,0,3,0,1,2.0,40,140000
2280,25286,1963,1963,3,1040,1040,1,3,3,0,1,2.0,0,132250
2281,25000,1967,1967,3,1632,1632,2,4,3,0,1,2.0,0,143000
2282,32463,1961,1975,3,1622,1622,1,3,3,1,0,4.0,0,168000
2283,4224,1976,1976,3,1060,1060,1,3,3,1,1,2.0,110,129900
2284,4224,1976,1976,3,1142,1142,1,3,3,1,1,2.0,90,134000
2285,1504,1972,1972,3,546,1092,1,3,3,0,1,1.0,0,85500
2286,1533,1970,1970,3,530,992,1,2,3,0,3,1.0,97,106500
2287,1495,1970,1970,3,546,1092,1,3,3,0,6,0.0,64,93900
2288,2001,1970,1970,3,546,1092,1,3,3,0,1,1.0,0,75000
2289,1936,1970,1970,3,630,630,1,1,3,0,6,0.0,0,84500
2290,1890,1976,1976,3,546,1092,1,3,3,0,1,1.0,0,75190
2291,11333,1976,1976,3,1062,1062,1,3,3,2,1,2.0,0,146800
2292,9129,1977,1977,3,1008,1008,1,1,4,1,1,2.0,66,153500
2293,15957,1977,1977,3,1356,1356,2,3,3,1,1,2.0,0,188000
2294,33983,1977,1994,3,1676,1676,1,3,4,2,1,2.0,90,196000
2295,8286,1977,1977,3,716,1432,1,3,3,1,1,2.0,376,157000
2296,6723,1971,1971,3,796,796,1,2,3,0,6,0.0,0,138000
2297,7244,1970,1970,3,768,768,1,2,3,0,5,2.0,0,129500
2298,27697,1961,1961,3,1608,1608,1,3,3,0,1,1.0,38,80000
2299,7599,1982,2006,3,845,845,1,2,3,0,5,2.0,0,129500
2300,11000,1976,2003,3,1178,1178,1,3,3,0,1,2.0,132,135000
2301,8314,1982,1982,3,816,816,1,2,3,0,1,1.0,0,124500
2302,11625,1983,1983,3,816,816,1,2,3,0,1,1.0,0,139000
2303,10712,1991,1992,3,974,974,1,3,3,0,6,0.0,28,93500
2304,10447,1984,1984,3,887,887,1,3,3,0,1,1.0,0,124500
2305,11027,1954,1954,3,1293,1293,2,2,3,0,1,2.0,0,149900
2306,10533,1956,1956,3,1024,1024,1,2,4,2,1,1.0,280,157500
2307,11765,1957,1957,3,1797,1797,1,3,3,1,1,3.0,0,169000
2308,39384,1957,1957,3,1390,1390,1,1,5,2,1,2.0,189,252000
2309,11727,1969,1969,3,1851,1851,2,3,3,1,1,2.0,146,192100
2310,8238,1997,1998,3,813,1525,2,3,3,1,1,2.0,72,183500
2311,13006,1997,1997,3,993,2236,2,4,4,1,3,2.0,0,222000
2312,13041,1995,1995,3,781,1671,2,3,3,1,1,2.0,84,170000
2313,13031,1995,1996,3,691,1498,2,3,3,1,1,2.0,44,187500
2314,9783,1996,1996,3,821,1776,2,3,3,1,3,2.0,116,202000
2315,11207,1997,1997,3,802,1511,2,3,3,1,1,2.0,75,185000
2316,19378,2005,2006,4,1392,2462,2,4,4,1,1,2.0,300,320000
2317,14859,2006,2006,4,1670,1670,2,3,4,1,1,3.0,60,240000
2318,13128,2005,2005,4,1074,2064,2,4,4,1,1,2.0,119,250000
2319,10463,2005,2005,4,901,1801,2,3,4,1,1,3.0,116,239900
2320,13751,2005,2006,4,1700,2212,2,3,4,1,1,3.0,153,309000
2321,23257,2006,2006,4,887,2021,2,3,4,1,3,2.0,100,274725
2322,13108,1994,1994,4,2079,2687,2,4,4,0,1,2.0,12,270000
2323,8076,1993,1994,3,1169,1169,2,3,3,1,1,2.0,170,183500
2324,7685,1993,1994,3,697,1501,2,3,4,1,1,2.0,63,165600
2325,9084,1998,1998,3,955,1632,2,3,3,1,1,2.0,28,176500
2326,3701,1987,1987,3,1204,1204,2,2,3,0,1,2.0,70,130000
2327,5306,1987,1987,4,1064,1767,2,2,4,1,1,2.0,35,239000
2328,6563,1985,1985,4,1742,1742,2,2,4,1,1,2.0,262,275000
2329,16023,2005,2006,4,1414,2798,3,3,5,1,3,3.0,37,457347
2330,18062,2006,2006,5,1528,3390,3,5,5,1,3,3.0,34,545224
2331,12292,2006,2006,4,1102,2473,2,4,4,1,3,3.0,39,356383
2332,16056,2005,2006,4,1992,2868,3,4,5,1,3,3.0,108,556581
2333,12438,2006,2006,5,1264,2576,2,4,5,1,3,3.0,100,361919
2334,16052,2006,2006,5,1850,2698,2,4,5,1,1,3.0,0,535000
2335,15922,2005,2006,4,1390,2795,3,4,5,1,3,3.0,102,401179
2336,13682,2006,2006,5,1426,2945,3,3,4,1,3,3.0,37,438780
2337,14762,1948,1950,3,1547,2320,2,2,3,1,1,2.0,144,169000
2338,34650,1955,1955,3,1056,1056,1,3,3,0,1,2.0,0,145000
2339,8147,2005,2005,4,1714,1714,2,2,4,1,1,2.0,55,318000
2340,11302,2005,2006,4,1826,1826,2,3,4,1,1,3.0,195,319000
2341,18261,2005,2005,5,2000,2000,2,3,5,2,1,3.0,225,470000
2342,14145,1984,1998,4,1621,1621,2,3,4,0,1,2.0,45,202500
2343,13837,1988,1988,4,1377,2183,2,4,4,0,1,3.0,0,229000
2344,16659,1977,1994,3,1468,2263,2,3,4,1,1,2.0,250,235000
2345,18800,1976,1976,3,790,1574,2,3,3,1,1,2.0,111,190000
2346,10464,1980,1980,3,1102,1102,1,2,3,1,1,2.0,22,169000
2347,10400,1988,1988,3,1872,1872,2,3,3,1,1,2.0,39,241500
2348,10530,1978,1978,3,945,1857,2,4,3,1,1,2.0,105,188900
2349,10240,1980,1980,3,1686,1686,2,3,3,1,1,2.0,131,207500
2350,16692,1978,1978,3,1392,2784,3,5,4,2,1,2.0,552,250000
2351,11475,1975,1975,3,811,1552,2,3,3,1,1,2.0,208,179900
2352,9927,1976,1976,4,1083,1083,1,2,3,1,1,2.0,40,172000
2353,9512,2005,2006,4,960,2318,2,3,4,1,3,2.0,246,294323
2354,10530,1975,2000,3,1109,1875,3,3,4,1,1,2.0,28,184500
2355,10140,1975,1975,3,1074,1074,1,3,3,0,1,2.0,88,153500
2356,10140,1976,1976,3,832,1664,2,4,3,1,1,2.0,287,162900
2357,10140,1974,1999,3,1309,1309,1,3,4,1,1,2.0,0,181000
2358,10000,1974,1974,3,1103,1103,2,3,3,0,1,2.0,84,155000
2359,15870,1969,1969,3,1096,1096,1,3,3,0,1,1.0,32,138800
2360,9353,1970,1970,3,864,864,1,3,3,0,1,1.0,0,116050
2361,8125,1971,1971,3,858,858,1,3,3,0,6,0.0,0,88000
2362,7200,1971,1971,3,874,874,1,3,3,0,5,2.0,0,97500
2363,8773,2002,2002,4,1419,1419,2,2,4,0,1,2.0,68,190000
2364,2760,1973,1973,3,525,1092,1,3,3,0,5,2.0,0,105500
2365,2160,1973,1973,3,765,1365,1,3,4,1,1,2.0,36,125500
2366,1953,1973,1973,3,483,987,1,2,3,0,5,1.0,0,83000
2367,1890,1972,1972,3,494,1030,1,3,3,0,5,1.0,0,116000
2368,1680,1971,1971,3,672,1218,1,3,3,0,6,0.0,0,91500
2369,1680,1972,1972,3,672,1218,1,3,3,0,5,1.0,28,118000
2370,1680,1972,1972,3,483,948,1,2,3,0,5,1.0,0,89000
2371,1680,1972,1972,3,525,1092,1,3,3,0,5,1.0,0,108000
2372,1680,1972,1972,3,483,987,1,2,3,1,1,1.0,0,94500
2373,4043,1975,1975,3,1069,1069,2,2,3,1,1,2.0,280,146300
2374,7514,1967,1975,3,1387,1387,1,3,3,1,1,1.0,240,145000
2375,7838,1967,1967,3,900,900,1,3,3,1,1,1.0,144,123000
2376,2280,1976,1976,3,1055,1055,2,2,3,0,1,1.0,29,137500
2377,2179,1976,1976,3,855,1456,2,3,3,1,1,2.0,28,144000
2378,16737,2004,2005,4,1980,1980,2,3,5,1,1,3.0,45,315000
2379,16387,2006,2006,4,1738,2589,2,4,5,1,1,3.0,0,412083
2380,16259,2006,2006,3,1249,2596,3,4,4,0,1,3.0,154,342643
2381,16163,2004,2004,4,1618,1618,2,2,4,1,1,3.0,0,252000
2382,13891,2006,2006,5,2076,2076,2,2,5,1,1,3.0,229,465000
2383,12228,2006,2006,4,1740,1740,2,4,4,0,1,3.0,43,293000
2384,14780,2005,2005,5,1868,1868,2,2,5,1,1,3.0,212,415000
2385,16033,2004,2005,4,1850,1850,2,3,4,1,1,3.0,112,326000
2386,14215,2005,2006,4,1158,2376,3,4,4,1,3,3.0,154,325300
2387,13418,2004,2005,4,1132,2452,3,4,4,1,3,3.0,32,309000
2388,13975,2005,2006,4,1117,2206,2,4,5,1,3,3.0,95,300000
2389,10240,2005,2005,4,1038,2098,2,3,5,1,1,3.0,52,275500
2390,9942,2005,2006,5,1625,2091,2,3,5,1,1,2.0,84,338500
2391,11924,2005,2006,5,1182,2324,3,4,5,2,3,3.0,21,345000
2392,12867,2005,2006,4,1209,2253,2,3,5,1,1,2.0,142,344133
2393,10672,2006,2006,4,1054,2389,2,4,4,1,3,3.0,64,298236
2394,11643,2005,2006,4,1544,2358,2,4,5,1,3,3.0,34,329900
2395,12378,2003,2004,4,1944,1944,2,3,5,3,1,3.0,175,360000
2396,11065,2006,2006,4,1120,1970,2,3,5,1,3,3.0,74,281000
2397,13758,2005,2006,5,1792,1792,2,2,4,1,1,3.0,49,372397
2398,14828,2004,2005,5,1780,1780,2,2,5,1,1,3.0,68,378000
2399,11846,2003,2004,4,1792,1792,2,2,5,1,1,3.0,49,374000
2400,20431,2005,2006,5,1848,2728,2,4,5,2,1,3.0,0,437154
2401,10927,2005,2005,4,1058,1904,2,3,5,1,3,2.0,60,275000
2402,13215,2004,2004,4,1426,1914,2,3,4,1,3,3.0,127,279000
2403,7052,2005,2005,4,1364,1364,2,2,4,1,1,2.0,36,185850
2404,5911,2005,2005,5,1565,1565,2,2,5,1,1,2.0,56,282500
2405,6955,2005,2006,4,1368,1368,2,2,4,1,1,2.0,35,202500
2406,6792,2005,2006,4,1368,1368,2,2,4,1,1,2.0,35,202665
2407,7740,2006,2006,4,1686,1686,2,1,5,1,1,3.0,100,332200
2408,6373,2006,2006,5,1666,1666,2,2,4,1,1,2.0,75,310090
2409,3136,2003,2003,4,1405,1405,2,2,4,1,1,2.0,36,171750
2410,10237,2005,2006,4,1316,1316,2,3,4,1,1,2.0,23,169990
2411,10237,2005,2006,4,728,1456,2,3,4,1,1,2.0,24,170440
2412,10237,2006,2006,4,738,1492,2,3,4,0,1,2.0,32,169985
2413,17104,2006,2006,4,664,1496,2,3,4,1,1,2.0,24,179665
2414,14054,2006,2006,4,879,1863,2,4,4,1,3,3.0,17,219210
2415,11660,2006,2006,4,1326,1326,2,3,4,0,1,2.0,0,174190
2416,15578,2006,2006,4,728,1456,2,3,3,0,1,2.0,0,172785
2417,11631,2004,2005,4,1052,2373,2,4,4,1,3,3.0,46,258000
2418,9073,2006,2006,4,738,1492,2,3,4,0,1,2.0,32,185101
2419,3087,2006,2006,4,1364,1364,2,2,4,1,1,2.0,16,210250
2420,3196,2003,2004,4,1557,1557,2,2,4,1,1,2.0,20,234000
2421,3196,2003,2003,4,1456,1456,2,2,4,1,1,2.0,20,215000
2422,2938,2002,2002,4,1511,1511,2,2,4,1,1,2.0,30,246990
2423,3072,2004,2004,4,1414,1414,2,2,4,1,1,2.0,20,178740
2424,3072,2004,2004,4,1548,1548,2,2,4,1,1,2.0,20,225000
2425,3010,2005,2006,4,1248,1248,2,2,4,0,1,2.0,0,167240
2426,3010,2005,2006,4,1142,1142,2,2,4,0,1,2.0,0,156820
2427,3013,2005,2005,4,1506,1506,2,2,4,1,1,2.0,20,213490
2428,3982,2006,2006,4,1567,1567,2,1,5,1,1,3.0,0,264561
2429,4045,2006,2006,4,1500,1500,2,2,4,1,1,3.0,20,246578
2430,21930,2005,2005,4,734,1838,2,4,3,1,3,2.0,40,192140
2431,7861,2002,2003,4,807,1509,2,3,4,1,1,2.0,75,183200
2432,9056,2004,2004,4,707,1414,2,3,4,1,1,2.0,35,178000
2433,9171,2004,2005,4,848,1598,2,3,4,1,1,2.0,48,201490
2434,11194,2000,2000,4,1454,1936,2,3,4,1,1,2.0,124,230500
2435,7875,2003,2003,4,807,1509,2,3,4,1,1,2.0,75,180000
2436,8121,2000,2000,3,953,1664,2,3,3,1,1,2.0,40,172400
2437,8658,2000,2000,3,1008,1889,2,3,3,1,1,2.0,0,215000
2438,11214,1998,1999,4,956,1886,2,4,4,1,1,2.0,0,199900
2439,10852,2000,2000,3,959,1671,2,3,3,1,1,2.0,38,173000
2440,12104,2006,2006,4,1082,2322,3,4,4,0,1,3.0,45,287602
2441,8738,1999,1999,4,1005,2291,2,4,4,1,3,2.0,0,230000
2442,9452,1997,1998,4,1407,2392,2,3,4,1,1,3.0,70,348000
2443,9660,1998,1998,4,1079,1976,2,3,4,1,1,3.0,31,286000
2444,9545,2000,2000,4,1205,2234,2,3,4,1,3,3.0,50,300000
2445,35760,1995,1996,4,1831,3627,3,4,4,1,1,3.0,76,625000
2446,9233,2000,2000,4,1540,2855,2,4,5,1,1,3.0,55,405000
2447,12011,1998,1998,4,1086,1924,2,3,4,1,1,2.0,449,280000
2448,12090,1998,1998,4,1165,2263,2,4,4,1,3,2.0,123,258000
2449,10019,1995,1995,4,1358,2726,2,4,4,1,1,3.0,337,350000
2450,17242,1993,1994,4,1933,3500,3,4,5,1,1,3.0,296,584500
2451,10236,1994,1995,4,1305,2494,2,4,4,1,1,3.0,95,321000
2452,10120,1994,1994,4,1203,2526,2,4,4,1,1,3.0,78,290000
2453,12585,1993,1993,4,1565,2799,2,3,4,1,1,3.0,136,315000
2454,12447,2005,2006,4,1116,1964,2,3,4,1,3,2.0,70,252000
2455,15218,2006,2006,4,1670,1670,2,2,4,1,1,3.0,440,336820
2456,20896,2005,2006,4,2097,2097,1,1,5,1,1,3.0,267,423000
2457,10182,2006,2006,4,1660,1660,2,3,4,1,1,2.0,50,290000
2458,8688,2005,2005,4,1616,1616,2,3,4,0,1,3.0,59,232000
2459,10936,2006,2006,4,1504,1504,2,3,4,0,1,2.0,0,199000
2460,8640,2006,2006,4,1278,1278,2,2,4,0,1,2.0,60,198600
2461,13162,2006,2006,4,2036,2640,3,3,5,1,1,3.0,265,405749
2462,11216,2006,2006,4,1489,1489,2,3,4,1,1,2.0,140,232600
2463,10728,2006,2006,4,1095,1939,2,3,4,1,1,3.0,51,266000
2464,8125,2005,2006,4,756,1553,2,3,4,0,1,2.0,45,186500
2465,8125,2005,2005,4,858,1716,2,3,4,0,1,2.0,53,200825
2466,8125,2006,2006,4,778,1576,2,3,4,0,1,2.0,50,197000
2467,7200,2006,2006,4,1262,1262,2,2,4,0,1,2.0,120,185000
2468,7500,2005,2005,4,1266,1266,2,3,4,1,1,2.0,144,176000
2469,7200,2006,2006,4,1301,1301,2,2,4,1,1,2.0,121,187750
2470,7733,2005,2005,3,1142,1142,1,3,4,0,6,0.0,50,139500
2471,11024,2005,2006,4,1400,1400,2,3,4,0,1,2.0,55,186800
2472,13072,2005,2006,3,1131,1131,1,3,4,0,6,0.0,39,132000
2473,13072,2005,2005,4,1141,1141,1,3,3,0,5,2.0,0,142500
2474,13072,2004,2004,3,1158,1158,1,3,4,0,5,2.0,50,158000
2475,7800,2005,2005,4,891,1686,2,3,4,0,1,2.0,101,184000
2476,7632,2005,2005,4,831,1585,2,3,4,0,1,2.0,77,184900
2477,8304,1997,1998,3,941,1837,2,3,3,0,1,2.0,165,187000
2478,7153,1992,1992,4,810,1603,2,3,4,0,1,2.0,124,175900
2479,9370,1992,1993,4,844,1731,2,3,4,0,1,2.0,309,248500
2480,7175,1990,1991,4,1398,1398,2,2,4,0,1,2.0,46,172000
2481,7175,1991,1991,4,1217,1217,2,2,4,0,1,2.0,64,151000
2482,9019,1994,1994,3,636,1320,2,3,4,0,1,2.0,40,150000
2483,8900,1966,1966,3,1056,1056,1,2,3,0,5,1.0,42,107000
2484,7800,1965,1965,3,965,965,1,3,3,0,5,1.0,0,119900
2485,9100,1962,1962,3,988,988,1,3,3,0,5,2.0,0,129500
2486,9100,1963,1963,3,1728,1728,2,6,3,0,5,2.0,0,125000
2487,8927,1977,1977,3,1286,1654,2,4,3,0,1,2.0,0,119500
2488,9240,1962,2002,3,1211,1211,1,2,3,1,5,2.0,0,144000
2489,8471,1977,1995,3,1212,1212,1,3,3,1,1,2.0,12,151000
2490,9308,1965,1965,3,984,984,1,3,3,0,1,1.0,0,126000
2491,8450,1968,1968,3,909,909,1,3,3,0,1,1.0,155,116000
2492,8638,1963,1963,3,925,925,1,2,3,0,5,2.0,74,133500
2493,13052,1965,1965,3,1024,1024,1,3,3,0,1,1.0,0,120875
2494,13526,1965,1965,3,935,935,1,3,3,0,1,1.0,0,137000
2495,8020,1964,1964,3,912,912,1,3,3,0,6,0.0,0,124000
2496,6993,1961,1994,3,1236,1236,1,3,3,1,1,1.0,0,135000
2497,8789,1967,1967,3,941,941,1,3,3,1,1,1.0,0,129200
2498,14330,1974,1974,4,2151,2646,2,3,4,4,1,2.0,100,260000
2499,16059,1991,1992,4,1301,2417,2,4,4,1,1,2.0,82,260000
2500,11025,1992,1993,4,1520,2826,2,3,4,3,1,3.0,394,334000
2501,14541,1993,1993,4,1352,2520,2,5,4,1,1,3.0,55,310000
2502,13346,1992,2000,4,1166,2295,2,4,4,1,1,2.0,40,268000
2503,12461,1994,1995,4,1624,1624,2,2,4,1,1,3.0,306,262000
2504,3628,2004,2004,4,1143,1143,1,1,4,1,1,2.0,191,176400
2505,3316,2005,2005,4,1247,1247,1,1,4,1,1,2.0,84,197000
2506,3180,2005,2005,3,520,1200,2,2,4,0,5,2.0,166,151000
2507,2544,2005,2005,4,520,1223,2,2,4,0,5,2.0,166,147400
2508,2544,2005,2005,4,520,1223,2,2,4,0,5,2.0,166,149900
2509,3180,2005,2005,4,520,1200,2,2,4,0,5,2.0,166,144152
2510,2998,2000,2000,4,768,1524,2,2,4,0,5,2.0,32,166000
2511,3735,1999,1999,4,713,1452,2,3,4,0,5,2.0,34,183900
2512,2651,2000,2000,4,673,1382,2,3,4,0,5,2.0,50,165000
2513,4447,2003,2003,4,530,1080,2,2,4,0,1,2.0,50,139000
2514,8314,1997,1998,4,854,1694,2,3,4,1,3,1.0,492,200000
2515,7180,2001,2002,4,1568,1568,2,3,4,1,1,2.0,266,221000
2516,9549,1995,1996,4,1494,1494,1,2,5,1,1,2.0,246,270000
2517,11250,1977,1977,4,1208,1208,1,3,3,1,1,2.0,42,165000
2518,3760,1980,1980,4,1235,1235,1,1,3,3,1,2.0,78,214000
2519,3640,1980,1980,4,1036,1036,1,1,4,1,5,2.0,108,188000
2520,3874,1980,1980,4,1226,1226,1,1,4,1,1,2.0,78,190000
2521,3876,1978,1978,4,1226,1226,1,1,4,1,1,2.0,60,170000
2522,50271,1981,1987,4,1842,1842,0,0,4,1,1,3.0,72,385000
2523,13110,1972,1972,3,1193,1193,2,2,3,0,1,2.0,153,146500
2524,10192,1968,1992,3,1222,1920,3,4,4,1,1,2.0,98,170000
2525,20781,1968,2003,3,2156,2156,2,3,3,1,1,2.0,370,262500
2526,11700,1968,1968,3,708,1416,2,3,3,1,1,2.0,288,179900
2527,11029,1968,1984,3,1512,2654,2,4,4,1,1,2.0,287,250000
2528,10400,1972,1972,3,1012,1790,1,4,3,1,1,2.0,147,165150
2529,10140,1967,1967,3,1334,1334,2,3,3,0,1,2.0,319,164500
2530,9600,1969,1969,3,1164,1164,1,3,3,0,1,2.0,0,140000
2531,9750,1967,1967,3,980,980,2,3,3,0,1,1.0,0,135500
2532,9600,1968,1968,3,1051,1051,1,3,3,0,1,2.0,0,142000
2533,8640,1968,1968,3,884,1770,1,4,3,0,1,2.0,330,155000
2534,9360,1968,2004,3,976,976,1,2,4,1,1,2.0,0,157500
2535,8400,1968,1968,3,1052,1052,1,3,3,0,1,1.0,0,138500
2536,8400,1968,1968,3,898,898,1,3,3,0,1,1.0,0,140000
2537,9759,1966,1966,3,1051,1051,1,3,3,0,1,1.0,88,124400
2538,9600,1967,1967,3,1141,1141,1,3,3,0,1,1.0,78,158000
2539,9230,1965,1998,3,1200,1200,1,1,4,0,5,2.0,64,146000
2540,14803,1971,1971,3,1097,1993,2,4,3,1,1,2.0,66,190000
2541,10659,1961,1961,3,1050,1050,1,3,3,0,1,1.0,319,136500
2542,9100,1958,1958,3,864,864,1,3,3,0,5,2.0,0,129900
2543,8393,1959,2005,3,1712,1712,2,4,3,0,1,2.0,54,145000
2544,8800,1965,2000,3,1565,1565,2,3,4,2,1,1.0,236,185900
2545,8800,1964,1964,3,1251,1251,1,3,3,2,1,1.0,116,160000
2546,10368,1964,1964,3,1488,1488,1,3,3,1,1,2.0,60,167000
2547,9350,1964,1964,3,720,1440,1,4,3,1,1,2.0,272,157500
2548,10382,1958,1958,3,1095,1095,1,2,3,0,1,1.0,0,140000
2549,8973,1958,1991,3,1053,1053,1,3,5,0,0,2.0,260,150000
